2026-04-17 17:50:50,981 [WARNING] No se pudo cargar robots.txt (Cannot connect to host www.smurfitkappa.com:443 ssl:default [getaddrinfo failed]). Se asume acceso permitido.
2026-04-17 17:50:50,981 [INFO] Iniciando crawl async: https://www.smurfitkappa.com/co | concurrencia=10
2026-04-17 17:50:51,051 [WARNING] [ERROR intento 1/3] https://www.smurfitkappa.com/co: Cannot connect to host www.smurfitkappa.com:443 ssl:default [getaddrinfo failed] → reintentando en 2.0s
2026-04-17 17:50:53,821 [INFO] [OK] https://www.smurfitkappa.com/co | 4,204 chars | 3 chunks
2026-04-17 17:52:42,659 [INFO] [OK] https://www.smurfitkappa.com/co/innovation/tools/paper-to-box | 1,553 chars | 2 chunks
2026-04-17 17:52:42,683 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/displays | 2,658 chars | 2 chunks
2026-04-17 17:52:42,835 [INFO] [OK] https://www.smurfitkappa.com/co/newsroom/2024/smurfit-kappa-leads-the-industry-in-worldstar-awards | 3,630 chars | 3 chunks
2026-04-17 17:52:42,991 [INFO] [OK] https://www.smurfitkappa.com/co/sectors/beverages/multipack-can-packaging/can-multipack-automation | 1,891 chars | 2 chunks
2026-04-17 17:52:43,094 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/packaging/protective-packaging-buffers | 4,113 chars | 4 chunks
2026-04-17 17:52:43,397 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/packaging/folding-carton-packaging | 4,333 chars | 4 chunks
2026-04-17 17:52:43,419 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/packaging/un-certified-packaging | 4,882 chars | 4 chunks
2026-04-17 17:52:43,470 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/packaging/thermobox | 4,024 chars | 3 chunks
2026-04-17 17:52:43,496 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/paper-and-board/technipaper | 6,088 chars | 5 chunks
2026-04-17 17:52:43,534 [INFO] [OK] https://www.smurfitkappa.com/co/sectors/fresh-produce/punnets | 2,242 chars | 2 chunks
2026-04-17 17:52:43,668 [INFO] [OK] https://www.smurfitkappa.com/co/innovation/r-and-d-areas/paper-and-board-mechanics | 1,905 chars | 2 chunks
2026-04-17 17:52:43,697 [INFO] [OK] https://www.smurfitkappa.com/co/innovation/r-and-d-areas/quality | 2,073 chars | 2 chunks
2026-04-17 17:52:43,889 [INFO] [OK] https://www.smurfitkappa.com/co/innovation/r-and-d-areas/process-control | 1,614 chars | 2 chunks
2026-04-17 17:52:43,938 [INFO] [OK] https://www.smurfitkappa.com/co/innovation/r-and-d-areas/supply-chain-technology | 1,897 chars | 2 chunks
2026-04-17 17:52:43,998 [INFO] [OK] https://www.smurfitkappa.com/co/innovation/r-and-d-areas/print-expertise | 2,238 chars | 2 chunks
2026-04-17 17:52:44,405 [INFO] [OK] https://www.smurfitkappa.com/co/innovation/r-and-d-areas/food-safety | 1,936 chars | 2 chunks
2026-04-17 17:52:44,632 [INFO] [OK] https://www.smurfitkappa.com/co/innovation/r-and-d-areas/consumer-research | 1,755 chars | 2 chunks
2026-04-17 17:52:44,698 [INFO] [OK] https://www.smurfitkappa.com/co/innovation/tools/others | 1,288 chars | 1 chunks
2026-04-17 17:52:44,782 [INFO] [OK] https://www.smurfitkappa.com/co/innovation/tools/shelf-viewer | 1,622 chars | 2 chunks
2026-04-17 17:52:44,804 [INFO] [OK] https://www.smurfitkappa.com/co/innovation/our-approach/awards | 2,182 chars | 2 chunks
2026-04-17 17:52:45,333 [INFO] --- Progreso: 534 páginas scrapeadas | 84 en cola ---
2026-04-17 17:52:46,294 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/bag-in-box/smartlife/cellier-des-dauphins | 1,265 chars | 1 chunks
2026-04-17 17:52:46,455 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/containerboard | 1,753 chars | 2 chunks
2026-04-17 17:52:46,492 [INFO] [OK] https://www.smurfitkappa.com/co/newsroom/2023/smurfit-kappa-certificacion-fsc-manejo-forestal-responsable | 3,949 chars | 3 chunks
2026-04-17 17:52:46,767 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/packaging-machinery-bag-in-box | 1,391 chars | 1 chunks
2026-04-17 17:52:47,210 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/bag-in-box/connectors | 1,592 chars | 2 chunks
2026-04-17 17:52:47,254 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/bag-in-box/bag-in-box-bags | 3,605 chars | 3 chunks
2026-04-17 17:52:47,409 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/packaging-machinery/lid-applicators | 1,708 chars | 2 chunks
2026-04-17 17:52:47,507 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/bag-in-box/bulk-liquid-containers | 3,021 chars | 3 chunks
2026-04-17 17:52:47,719 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/bag-in-box/vitop-plastic-handles | 1,235 chars | 1 chunks
2026-04-17 17:52:47,818 [INFO] [OK] https://www.smurfitkappa.com/co/sectors/dairy-products/bag-in-box-bib | 2,714 chars | 2 chunks
2026-04-17 17:52:47,906 [INFO] [OK] https://www.smurfitkappa.com/co/newsroom/blog/historia-del-papel | 12,316 chars | 10 chunks
2026-04-17 17:52:47,995 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/coated-packaging | 127 chars | 1 chunks
2026-04-17 17:52:48,030 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/solid-board | 2,254 chars | 2 chunks
2026-04-17 17:52:48,062 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/packaging/toplock-detergent-box | 3,595 chars | 3 chunks
2026-04-17 17:52:48,215 [INFO] [OK] https://www.smurfitkappa.com/co/newsroom/blog/fibra-virgen-vs-fibra-reciclada | 6,537 chars | 6 chunks
2026-04-17 17:52:48,250 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/recycling | 1,854 chars | 2 chunks
2026-04-17 17:52:48,347 [INFO] [OK] https://www.smurfitkappa.com/co/newsroom/blog/carton | 12,894 chars | 10 chunks
2026-04-17 17:52:48,436 [INFO] [OK] https://www.smurfitkappa.com/co/newsroom/blog/how-is-cardboard-recycled | 4,867 chars | 4 chunks
2026-04-17 17:52:48,622 [INFO] [OK] https://www.smurfitkappa.com/co/newsroom/blog/cadena-de-suministro-circular-y-sus-beneficios | 9,179 chars | 8 chunks
2026-04-17 17:52:48,702 [INFO] [OK] https://www.smurfitkappa.com/co/newsroom/blog/tipos-de-empaques-sostenibles | 8,248 chars | 6 chunks
2026-04-17 17:52:49,209 [INFO] --- Progreso: 554 páginas scrapeadas | 87 en cola ---
2026-04-17 17:52:49,843 [INFO] [OK] https://www.smurfitkappa.com/co/newsroom/blog/cinco-claves-proteger-bosques-naturales-colombia | 6,999 chars | 6 chunks
2026-04-17 17:52:49,954 [INFO] [OK] https://www.smurfitkappa.com/co/newsroom/blog/responsabilidad-extendida-del-productor | 7,566 chars | 6 chunks
2026-04-17 17:52:50,205 [INFO] [OK] https://www.smurfitkappa.com/co/newsroom/blog/reforestacion-significado-e-importancia-para-las-organizaciones | 13,492 chars | 11 chunks
2026-04-17 17:52:50,273 [INFO] [OK] https://www.smurfitkappa.com/co/about/what-we-do/forestry | 6,080 chars | 5 chunks
2026-04-17 17:52:50,312 [INFO] [OK] https://www.smurfitkappa.com/co/newsroom/blog/certificaciones-ambientales | 6,275 chars | 5 chunks
2026-04-17 17:52:50,341 [INFO] [OK] https://www.smurfitkappa.com/co/newsroom/blog/forestacion-y-sus-beneficios | 9,459 chars | 8 chunks
2026-04-17 17:52:50,362 [INFO] [OK] https://www.smurfitkappa.com/co/newsroom/blog/economia-circular-que-es-importancia-y-beneficios | 9,101 chars | 7 chunks
2026-04-17 17:52:50,600 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/solid-board/packaging-board-two-sides-laminated | 2,655 chars | 2 chunks
2026-04-17 17:52:50,625 [INFO] [OK] https://www.smurfitkappa.com/co/sectors/beverages/retail-ready-packaging-rrp | 4,220 chars | 4 chunks
2026-04-17 17:52:50,836 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/packaging/single-face-corrugated | 3,572 chars | 3 chunks
2026-04-17 17:52:50,928 [INFO] [OK] https://www.smurfitkappa.com/co/newsroom/blog/10-beneficios-de-plantaciones-forestales | 13,520 chars | 10 chunks
2026-04-17 17:52:50,950 [INFO] [OK] https://www.smurfitkappa.com/co/newsroom/blog/tus-elecciones-pueden-transformar-el-mundo | 3,744 chars | 3 chunks
2026-04-17 17:52:51,384 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/paper-and-board | 1,503 chars | 1 chunks
2026-04-17 17:52:51,434 [INFO] [OK] https://www.smurfitkappa.com/co/newsroom/2020/paneles-solares | 3,269 chars | 3 chunks
2026-04-17 17:52:51,481 [INFO] [OK] https://www.smurfitkappa.com/co/newsroom/blog/como-optimizar-la-cadena-de-suministro-hacia-la-sostenibilidad | 16,453 chars | 13 chunks
2026-04-17 17:52:51,545 [INFO] [OK] https://www.smurfitkappa.com/co/innovation/success-stories/hoogstraten-punnets | 1,481 chars | 1 chunks
2026-04-17 17:52:51,588 [INFO] [OK] https://www.smurfitkappa.com/co/sectors/beverages/multipack-can-packaging | 2,182 chars | 2 chunks
2026-04-17 17:52:51,832 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/packaging/cluster-packs-for-bottles | 3,243 chars | 3 chunks
2026-04-17 17:52:52,084 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/packaging/greenclip-can-topper | 4,029 chars | 3 chunks
2026-04-17 17:52:52,363 [INFO] [OK] https://www.smurfitkappa.com/co/sectors/beverages/trays | 4,241 chars | 4 chunks
2026-04-17 17:52:52,865 [INFO] --- Progreso: 574 páginas scrapeadas | 96 en cola ---
2026-04-17 17:52:53,979 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/packaging/fanfold | 3,358 chars | 3 chunks
2026-04-17 17:52:54,260 [INFO] [OK] https://www.smurfitkappa.com/co/sectors/fashion-clothing/sustainable-packaging-research | 3,324 chars | 3 chunks
2026-04-17 17:52:54,352 [INFO] [OK] https://www.smurfitkappa.com/co/sectors/beverages/multipack-can-packaging/consumer-insights | 2,529 chars | 2 chunks
2026-04-17 17:52:54,467 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/packaging-machinery/case-closers-and-sealers | 2,678 chars | 2 chunks
2026-04-17 17:52:54,529 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/packaging/scuff-resistance-packaging | 3,553 chars | 3 chunks
2026-04-17 17:52:54,893 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/packaging-machinery/palletisers | 2,112 chars | 2 chunks
2026-04-17 17:52:54,959 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/packaging-machinery/case-packers--side-load | 2,659 chars | 2 chunks
2026-04-17 17:52:55,027 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/packaging-machinery/robotics | 2,724 chars | 2 chunks
2026-04-17 17:52:55,195 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/packaging-machinery/case-packers--top-load | 2,721 chars | 2 chunks
2026-04-17 17:52:55,195 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/packaging/bottle-carriers | 2,979 chars | 3 chunks
2026-04-17 17:52:55,298 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/packaging/cake-base-discs | 2,907 chars | 3 chunks
2026-04-17 17:52:55,701 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/packaging/microwave-trays | 3,185 chars | 3 chunks
2026-04-17 17:52:55,793 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/packaging/baking-trays | 2,777 chars | 2 chunks
2026-04-17 17:52:56,215 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/packaging/pallet-pack | 3,879 chars | 3 chunks
2026-04-17 17:52:56,318 [INFO] [OK] https://www.smurfitkappa.com/co/sectors/fresh-produce/punnets/punnets-for-fruit | 4,325 chars | 4 chunks
2026-04-17 17:52:56,394 [INFO] [OK] https://www.smurfitkappa.com/co/sectors/fresh-produce/punnets/berry-punnets | 3,205 chars | 3 chunks
2026-04-17 17:52:56,563 [INFO] [OK] https://www.smurfitkappa.com/co/sectors/fresh-produce/punnets/vegetable-punnets | 4,438 chars | 4 chunks
2026-04-17 17:52:56,679 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/displays/totem-displays | 3,837 chars | 3 chunks
2026-04-17 17:52:56,748 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/displays/merchandising-units-mus | 4,161 chars | 4 chunks
2026-04-17 17:52:56,858 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/packaging/toppsafe-pallet-top | 4,411 chars | 4 chunks
2026-04-17 17:52:57,373 [INFO] --- Progreso: 594 páginas scrapeadas | 79 en cola ---
2026-04-17 17:52:57,475 [WARNING] [ERROR intento 1/3] http://www.smurfitkappa.com/co/products-and-services/esmart: Cannot connect to host www.smurfitkappa.com:80 ssl:default [getaddrinfo failed] → reintentando en 2.0s
2026-04-17 17:52:57,957 [INFO] [OK] https://www.smurfitkappa.com/co/contact/request-a-quote?prevPageId=5afe0180-6455-4b0c-aaba-3981b63928df | 167 chars | 1 chunks
2026-04-17 17:52:58,003 [INFO] [OK] https://www.smurfitkappa.com/co/innovation/success-stories/agropaper | 2,502 chars | 2 chunks
2026-04-17 17:52:58,150 [INFO] [OK] https://www.smurfitkappa.com/co/about/purpose | 3,154 chars | 3 chunks
2026-04-17 17:52:58,318 [INFO] [OK] https://www.smurfitkappa.com/co/sustainability/survey/articles/how-patagonia-is-embodying-a-new-kind-of-corporate-sustainability | 6,532 chars | 5 chunks
2026-04-17 17:52:58,384 [INFO] [OK] https://www.smurfitkappa.com/co/sustainability/survey/articles/what-is-assured-sustainability-reporting-and-why-should-you-care | 6,860 chars | 6 chunks
2026-04-17 17:52:58,409 [INFO] [OK] https://www.smurfitkappa.com/co/sustainability/survey/articles | 1,310 chars | 1 chunks
2026-04-17 17:52:58,476 [INFO] [OK] https://www.smurfitkappa.com/co/contact/request-a-quote?prevPageId=ecf7559a-9669-4f29-9840-ce0b5f731c7f | 167 chars | 1 chunks
2026-04-17 17:52:58,546 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/paper-and-board/banabag | 3,041 chars | 3 chunks
2026-04-17 17:52:58,603 [INFO] [OK] https://www.smurfitkappa.com/co/innovation/success-stories/nor-grip-case-study | 1,289 chars | 1 chunks
2026-04-17 17:52:59,657 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/packaging/corrugated-envelopes | 6,378 chars | 5 chunks
2026-04-17 17:52:59,767 [INFO] [OK] https://www.smurfitkappa.com/co/newsroom/2025/smurfit-westrock-showcases-innovation-expertise-at-worldstar-2025 | 4,117 chars | 3 chunks
2026-04-17 17:52:59,787 [INFO] [OK] https://www.smurfitkappa.com/co/newsroom/2025/supplier-week-henkel-2025-reconocimiento | 2,966 chars | 3 chunks
2026-04-17 17:53:00,162 [INFO] [OK] https://www.smurfitkappa.com/co/newsroom/2025/empaque-sostenible-colombiano-premio-internacional-gdusa-2025 | 4,099 chars | 3 chunks
2026-04-17 17:53:00,218 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/packaging/heat-shrink-packaging | 4,588 chars | 4 chunks
2026-04-17 17:53:00,365 [INFO] [OK] https://www.smurfitkappa.com/co/sectors/frozen-food/cases | 3,860 chars | 3 chunks
2026-04-17 17:53:00,436 [INFO] [OK] https://www.smurfitkappa.com/co/sectors/frozen-food/folding-carton-packaging | 3,889 chars | 3 chunks
2026-04-17 17:53:00,467 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/esmart | 2,175 chars | 2 chunks
2026-04-17 17:53:00,590 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/packaging/multipack-carriers | 3,687 chars | 3 chunks
2026-04-17 17:53:00,591 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/packaging/corner-board-protector | 2,813 chars | 3 chunks
2026-04-17 17:53:00,632 [INFO] [OK] https://www.smurfitkappa.com/co/newsroom/2023/sk-colombia-eficiencia-energetica-siemens-2023 | 3,907 chars | 4 chunks
2026-04-17 17:53:01,146 [INFO] --- Progreso: 614 páginas scrapeadas | 72 en cola ---
2026-04-17 17:53:01,396 [INFO] [GUARDADO] Checkpoint 614: 614 páginas | 1738 chunks → output/
2026-04-17 17:53:02,457 [INFO] [OK] https://www.smurfitkappa.com/co/newsroom/2023/premio-red-de-ensamble-proyecto-haceb-skco | 3,726 chars | 4 chunks
2026-04-17 17:53:02,474 [INFO] [OK] https://www.smurfitkappa.com/co/newsroom/2023/reconocimiento-cecodes | 2,135 chars | 2 chunks
2026-04-17 17:53:02,513 [INFO] [OK] https://www.smurfitkappa.com/co/newsroom/2023/premio-redeamerica-fundacion-sk | 3,068 chars | 3 chunks
2026-04-17 17:53:02,513 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/containerboard-flutings | 1,400 chars | 1 chunks
2026-04-17 17:53:02,530 [INFO] [OK] https://www.smurfitkappa.com/co/newsroom/2023/sk-colombia-proveedor-ejemplar-nutresa | 2,241 chars | 2 chunks
2026-04-17 17:53:03,982 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/containerboard-testliners | 1,376 chars | 1 chunks
2026-04-17 17:53:04,511 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/solid-board-graphic | 772 chars | 1 chunks
2026-04-17 17:53:04,664 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/containerboard-kraftliners | 1,377 chars | 1 chunks
2026-04-17 17:53:04,728 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/packaging-machinery/bib-900-automatic-filling-machine | 2,278 chars | 2 chunks
2026-04-17 17:53:04,999 [INFO] [OK] https://www.smurfitkappa.com/co/newsroom/blog/economia-circular-que-es-importancia-y-beneficios?utm_source=blog_historia_del_papel&utm_medium=organico&utm_campaign=innovacion&utm_content=banner&utm_term=historia_del_papel | 9,101 chars | 7 chunks
2026-04-17 17:53:05,030 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/solid-board-packaging | 840 chars | 1 chunks
2026-04-17 17:53:05,155 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/packaging/click-to-lock-detergent-box | 3,145 chars | 3 chunks
2026-04-17 17:53:05,185 [INFO] [OK] https://www.smurfitkappa.com/co/newsroom/blog/reforestacion-significado-e-importancia-para-las-organizaciones?utm_source=blog_historia_del_papel&utm_medium=organico&utm_campaign=innovacion&utm_content=texto&utm_term=historia_del_papel | 13,492 chars | 11 chunks
2026-04-17 17:53:05,217 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/packaging-machinery/handle-insertion-machine | 2,695 chars | 2 chunks
2026-04-17 17:53:05,287 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/solid-board-wlc | 1,522 chars | 1 chunks
2026-04-17 17:53:05,287 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/packaging/powder-boxes | 3,604 chars | 3 chunks
2026-04-17 17:53:05,700 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/solid-board-timboard | 1,569 chars | 1 chunks
2026-04-17 17:53:05,814 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/recycling-kraft-grades | 732 chars | 1 chunks
2026-04-17 17:53:05,837 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/recycling-high-grades | 736 chars | 1 chunks
2026-04-17 17:53:05,951 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/recycling-medium-grades | 734 chars | 1 chunks
2026-04-17 17:53:06,456 [INFO] --- Progreso: 634 páginas scrapeadas | 53 en cola ---
2026-04-17 17:53:07,264 [INFO] [OK] https://www.smurfitkappa.com/co/sustainability?utm_source=Blog&utm_medium=Art%C3%ADculo&utm_campaign=Econom%C3%ADa_Circular | 2,318 chars | 2 chunks
2026-04-17 17:53:07,360 [INFO] [OK] https://www.smurfitkappa.com/co/stories/planet/one-companys-waste-is-another-companys-fuel | 2,658 chars | 3 chunks
2026-04-17 17:53:07,423 [INFO] [OK] https://www.smurfitkappa.com/co/sustainability?utm_source=Blog&utm_medium=Art%C3%ADculo&utm_campaign=Empaques+Sostenibiles | 2,318 chars | 2 chunks
2026-04-17 17:53:07,473 [INFO] [OK] https://www.smurfitkappa.com/co/sustainability/better-planet-packaging/eco-friendly-packaging?utm_source=Blog&utm_medium=Art%C3%ADculo&utm_campaign=Empaques+Sostenibles | 3,764 chars | 3 chunks
2026-04-17 17:53:07,634 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/recycling-special-grades | 742 chars | 1 chunks
2026-04-17 17:53:07,670 [INFO] [OK] https://www.smurfitkappa.com/co/newsroom/blog/el-carton-es-biodegradable | 7,876 chars | 6 chunks
2026-04-17 17:53:07,753 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/recycling-ordinary-grades | 733 chars | 1 chunks
2026-04-17 17:53:07,886 [INFO] [OK] https://www.smurfitkappa.com/co/products-and-services/packaging/corrugated-rolls | 3,318 chars | 3 chunks
